Pereira	Colombia	73.07	120.509	194.955	278.603	408.325	512.961	570.788	621.24	711.861
Perm	RussianFederation	498.015	654.734	857.008	1011.119	1075.612	1013.67	991.481	960.55	923.209
Perth	Australia	310.759	409.131	687.856	921.623	1194.665	1432.387	1697.517	2036.118	2329.184
Pescara	Italy	207.65	232.451	271.572	307.309	322.327	330.259	352.507	375.281	394.935
Peshawar	Pakistan	152.825	213.964	261.714	534.696	768.665	1066.434	1479.548	2008.025	2639.81
Petrolina	Brazil	23.374	35.594	72.51	133.021	215.146	298.825	379.223	465.537	526.629
Philadelphia	UnitedStatesofAmerica	3127.806	3930.026	4395.851	4540.082	4725.101	5156.159	5449.069	5709.119	6157.522
PhnumPenh(PhnomPenh)	Cambodia	364	389.28	900	238.267	615	1148.703	1509.715	1978.642	2584.336
Phoenix-Mesa	UnitedStatesofAmerica	221.15	558.217	873.967	1421.711	2024.872	2923.132	3649.247	4385.778	4808.348
Pietermaritzburg	SouthAfrica	89.712	127.768	161.366	198.452	256.492	409.009	467.208	513.216	587.714
Pingdingshan,Henan	China	5.131	18.19	64.462	228.527	430.886	631.711	857.691	1126.479	1323.446
Pingdu	China	3.137	7.719	18.991	46.732	114.973	333.862	424.648	518.358	610.722
Pinghu	China	3.931	8.421	18.034	38.629	82.726	177.2	281.488	418.519	503.451
Pingxiang,Jiangxi	China	97.97	139.604	198.91	283.439	403.849	541.717	709.748	907.357	1066.206
Piracicaba	Brazil	45.782	79.912	124.448	178.295	258.475	316.887	356.389	396.388	445.409
Pittsburgh	UnitedStatesofAmerica	1539.205	1805.424	1845.136	1806.652	1680.56	1752.654	1733.375	1725.85	1884.46
Piura	Peru	43.921	68.916	114.188	196.49	258.332	322.781	399.965	487.562	577.002
Pizhou	China	3.12	6.885	15.191	33.523	73.977	348.06	620.097	992.259	1188.998
Plovdiv	Bulgaria	137.142	183.326	255.143	318.704	341.43	340.672	339.853	334.166	324.248
Pohang	RepublicofKorea	16.141	35.473	77.938	171.277	313.414	331.557	331.833	361.784	389.827
Pointe-Noire	Congo	16.322	64.425	116.008	216.942	363.08	538.874	815.108	1126.522	1525.239
Pokhara	Nepal	4.519	9.318	19.207	43.076	88.873	149.415	253.816	405.496	549.238
PontaGrossa	Brazil	42.875	77.035	111.556	171.051	215.809	266.164	304.388	343.282	387.05
Pontianak	Indonesia	97.288	142.738	207.748	301.038	393.836	473.381	556.262	668.68	844.387
Port-au-Prince	Haiti	133.278	247.495	459.514	700.592	1134.271	1693.468	2140.638	2816.604	3524.841
PortElizabeth	SouthAfrica	192.444	288.546	477.422	590.377	827.53	958.028	1103.828	1226.487	1389.716
PortHarcourt	Nigeria	59.752	135.087	266.399	482.066	680.28	1090.56	1816.186	3000.084	4562.459
Portland	UnitedStatesofAmerica	515.719	655.517	829.426	1029.545	1180.973	1589.281	1857.095	2118.534	2335.566
PortMoresby	PapuaNewGuinea	15.7	29.103	67.801	122.172	195.319	254.012	311.545	388.764	534.225
Porto	Portugal	729.758	840.261	924.383	1103.712	1163.817	1253.934	1285.345	1339.382	1442.997
PortoAlegre	Brazil	488.319	881.603	1397.546	2132.777	2727.619	3215.828	3476.065	3718.877	4028.31
PortoVelho	Brazil	10.036	19.084	40.364	99.621	210.586	273.255	389.553	526.663	599.996
PortSt.Lucie	UnitedStatesofAmerica	0.1	0.103	0.396	51.385	152.225	272.995	379.139	500.271	570.542
PortSudan(BurSudan)	Sudan	40.845	69.099	116.878	184.379	276.063	347.008	409.058	498.693	694.389
Posadas	Argentina	45.612	73.103	96.844	142.181	204.705	269.792	303.514	331.555	373.675
Poughkeepsie-Newburgh	UnitedStatesofAmerica	83.871	112.756	151.575	202.707	222.702	353.606	425.526	499.288	563.318
PozaRicadeHidalgo	Mexico	28.731	99.338	163.336	231.419	446.561	468.877	513.918	565.623	648.878
Poznań	Poland	315.618	403.499	466.211	542.061	574.504	579.693	557.443	540.838	561.109
Praha(Prague)	CzechRepublic	934.789	1000.83	1076.23	1178.553	1212.07	1172.049	1261.221	1364.392	1436.942
Preston	UnitedKingdom	253.942	263.206	252.747	265.327	280.913	288.192	311.433	340.329	378.126
Pretoria	SouthAfrica	275.331	419.348	565.088	688.017	911.48	1083.586	1666.32	2352.447	2701.345
Providence	UnitedStatesofAmerica	703.402	786.939	936.023	990.473	1047.2	1174.953	1191.368	1211.875	1332.539
Provo-Orem	UnitedStatesofAmerica	46.855	61.614	105.386	170.809	222.321	307.202	488.434	719.259	824.354
Puducherry	India	16.415	48.188	141.419	243.225	389.124	498.016	643.259	821.606	1040.261
Puebla	Mexico	298.02	387.334	663.612	1021.444	1790.029	2285.357	2732.939	3216.618	3627.886
PuertoVallarta	Mexico	4.809	7.541	24.622	39.045	153.49	248.515	381.27	552.88	650.773
Pulandian	China	3.134	7.551	18.189	43.826	105.572	258.5	317.971	379.322	447.687
Pune(Poona)	India	580.848	776.895	1104.909	1641.983	2429.83	3654.766	4951.375	6501.957	8091.387
Puning	China	15.409	22.935	34.131	50.8	75.636	603.116	866.072	1137.113	1335.745
PuntoFijo	Venezuela(BolivarianRepublicof)	23.371	50.224	92.682	126.698	160.228	211.462	279.479	361.688	424.587
Purnia	India	24.605	51.007	69.817	106.738	134.927	192.074	301.498	453.988	586.936
Putian	China	78.905	111.213	156.735	220.912	311.336	613.118	1086.196	1771.096	2110.806
Puyang	China	41.383	57.255	79.206	109.582	151.61	294.813	434.376	607.199	722.961
P'yongyang	Dem.People'sRepublicofKorea	516	645.814	986.793	1842	2525.965	2777.161	2833.299	2945.149	3277.211
Qacentina	Algeria	88.001	168.811	280.65	375.749	453.758	472.556	441.286	439.526	531.563
Qazvin	Iran(IslamicRepublicof)	55.506	73.621	104.068	172.431	270.964	313.534	374.493	435.386	509.546
Qianjiang	China	3.33	8.504	21.709	55.434	141.511	361.343	435.395	509.524	598.113
Qingdao	China	751.106	901.805	905.939	1094.902	2101.389	2939.844	3951.543	5138.911	5920.149
Qingyuan	China	2.141	5.939	16.471	45.692	126.718	351.531	645.722	737.208	858.209
Qingzhou	China	3.133	7.519	18.039	43.289	103.86	271.646	380.3	505.037	599.852
Qinhuangdao	China	90.509	124.967	172.529	238.213	358.072	702.284	958.198	1253.175	1469.79
Qinzhou	China	3.138	7.773	19.248	47.676	118.069	354.172	484.444	628.121	742.402
Qiqihaer	China	313.465	430.544	591.301	812.153	1115.317	1187.643	1358.354	1555.93	1797.941
Qitaihe	China	101.542	135.677	181.274	242.213	323.613	432.402	501.259	578.047	676.581
Qods	Iran(IslamicRepublicof)	2.52	5.991	14.239	33.853	80.466	167.143	268.352	391.111	467.996
Qom	Iran(IslamicRepublicof)	82.239	110.984	167.667	330.463	643.857	842.616	1059.658	1347.921	1568.087
Quanzhou	China	104.384	115.952	128.798	143.072	173.639	728.442	1138.778	1635.081	1927.923
Quebec	Canada	268.268	349.047	467.418	568.047	637.506	683.986	757.486	851.194	947.47
Queretaro	Mexico	49.316	67.901	116.017	217.591	585.605	825.365	1099.702	1417.184	1629.5
Quetta	Pakistan	82.761	105.156	145.102	272.449	413.533	614.518	913.191	1311.953	1739.793
Qufu	China	3.124	7.091	16.088	36.511	82.847	239.065	300.761	364.033	430.435
Quito	Ecuador	206.166	319.361	501.379	780.433	1087.645	1357.248	1597.586	1875.359	2228.316
Qujing	China	14.211	26.239	48.438	89.435	165.103	304.841	462.024	662.408	789.688
Quzhou	China	34.89	46.348	61.562	81.777	108.636	224.099	414.084	699.916	846.567
Rabat	Morocco	145.108	232.821	493.518	807.684	1174.473	1507.165	1799.442	2172.282	2574.491
RahimYarKhan	Pakistan	13.999	41.256	67.22	114.703	170.268	249.848	366.626	521.998	696.818
Raipur	India	87.752	135.742	200.127	327.189	453.143	680.34	1087.732	1655.719	2116.316
Rajahmundry	India	102.886	128.193	183.633	262.12	390.782	407.876	473.198	557.307	702.972
Rajkot	India	126.153	189.239	290.986	433.525	637.902	974.19	1360.905	1838.286	2321.576
Rajshahi	Bangladesh	38.97	55.71	104.77	238.405	520.755	678.334	785.525	942.764	1240.216
Raleigh	UnitedStatesofAmerica	69.28	95.067	153.451	208.624	310.311	548.181	895.794	1346.714	1532.708
Ramadi	Iraq	11.403	20.858	43.141	102.461	192.244	211.666	306.894	439.662	584.982
Rampur	India	130.682	135.332	159.32	201.385	240.919	278.865	344.103	424.863	539.653
Ranchi	India	103.108	137.741	244.389	480.482	606.617	843.636	1106.901	1422.965	1793.27
Rangpur	Bangladesh	34.131	43.859	67.729	134.489	217.146	278.846	336.998	419.936	557.896
Ranipet	India	51.874	60.576	74.702	92.997	113.275	126.125	249.973	468.997	618.581
Rasht	Iran(IslamicRepublicof)	92.179	120.847	158.646	221.541	327.499	465.067	617.063	799.759	938.166
Raurkela	India	45.526	86.517	164.386	309.357	393.269	478.088	548.109	632.147	794.871
Rawalpindi	Pakistan	233.207	332.961	549.729	779.019	1087.185	1520.641	2126.909	2904.337	3808.919
Rayong	Thailand	6.388	9.776	14.976	24.248	51.346	108.747	230.272	428.781	526.833
Reading-Wokingham	UnitedKingdom	161.649	189.778	211.319	199.432	322.562	304.442	316.777	337.875	374.603
Recife	Brazil	660.569	1073.635	1638.263	2122.422	2689.62	3204.924	3559.092	3892.825	4222.465
ReggioEmilia	Italy	212.92	218.035	236.541	254.394	262.637	282.893	321.748	361.104	382.109
Rennes	France	123.363	160.306	212.149	233.193	245.993	276.499	310.672	350.899	388.978
Reno	UnitedStatesofAmerica	49.847	70.804	100.905	163.401	215.626	305.626	394.649	490.61	556.618
Renqiu	China	3.129	7.3	17.03	39.735	92.698	274.984	424.943	611.201	729.58
Resistencia	Argentina	72.574	104.597	141.774	217.203	284.448	349.735	393.682	433.749	487.309
Reynosa	Mexico	34.269	74.439	139.35	195.665	380.452	531.003	729.111	964.01	1116.778
RibeiraoPreto	Brazil	63.312	114.985	189.853	298.535	402.51	501.37	597.722	696.418	779.376
Richmond	UnitedStatesofAmerica	259.65	337.09	518.619	600.412	696.384	821.943	957.185	1090.918	1213.971
Riga	Latvia	490.423	597.367	727.594	839.774	904.82	761.714	664.645	579.936	506.023
RioBranco	Brazil	9.371	16.933	34.066	86.081	157.295	225.742	307.734	400.962	457.082
RiodeJaneiro	Brazil	3026.195	4493.182	6790.519	8783.87	9697.487	11306.768	12373.884	13326.122	14173.748
Riverside-SanBernardino	UnitedStatesofAmerica	139.276	381.643	586.356	714.113	1177.594	1516.172	1944.699	2393.634	2652.762
Rizhao	China	6.715	16.562	40.844	100.748	248.449	612.841	891.493	1223.089	1441.267
Rochester	UnitedStatesofAmerica	411.063	495.836	601.478	606.404	621.414	695.035	721.237	748.698	830.448
Rockford	UnitedStatesofAmerica	123.266	172.463	206.039	204.391	209.194	271.042	297.555	324.226	365.559
Rohtak	India	70.008	87.004	121.576	163.555	212.4	288.539	367.303	461.544	586.729
Roma(Rome)	Italy	1884.065	2455.581	3134.828	3390.48	3449.708	3384.91	3592.209	3796.048	3842.156
Rongcheng	China	3.13	7.373	17.361	40.89	96.295	310.845	361.988	408.989	479.847
Roorkee	India	32.676	44.823	61.031	77.858	90.247	113.06	258.145	544.108	724.367
Rosario	Argentina	554.483	671.349	816.23	953.491	1083.819	1152.387	1298.073	1453.814	1606.993
Rostov-na-Donu(Rostov-on-Don)	RussianFederation	484.402	621.78	795.796	945.598	1021.984	1061.104	1088.571	1095.99	1110.433
Rotterdam	Netherlands	764.227	937.458	967.479	912.012	951.473	990.886	995.87	1015.178	1076.647
Rouen	France	312.341	357.838	422.891	447.031	455.978	462.832	463.748	476.405	521.094
RoundLakeBeach-McHenry-Grayslake	UnitedStatesofAmerica	3.208	7.551	17.771	41.832	98.444	228.245	292.166	360.929	411.041
Ruian	China	6.835	16.467	39.665	95.566	230.193	554.609	813.064	1123.621	1326.327
Rustenburg	SouthAfrica	13.711	17.519	22.422	31.955	46.783	145.878	289.737	458.632	544.001
Ryazan	RussianFederation	145.881	228.635	355.582	461.606	515.992	520.638	524.811	523.625	537.379
Sacramento	UnitedStatesofAmerica	215.816	455.736	637.349	802.636	1103.566	1400.886	1732.797	2071.188	2293.936
Safaqis	Tunisia	78.297	148.535	237.94	304.118	389.559	496.599	633.155	792.579	912.234
Safi	Morocco	51.881	81.221	123.539	181.615	237.556	275.149	298.721	334.902	402.96
Sagar	India	78.877	102.829	150.343	203.445	253.473	305.401	365.875	439.119	556.127
Saharanpur	India	145.11	182.509	222.126	290.053	369.036	447.275	683.035	1012.681	1297.351
Saint-etienne	France	352.055	383.495	412.337	411.518	406.893	380.185	371.281	373.736	409.533
Sakarya	Turkey	34.602	77.677	100.53	140.231	275.206	303.419	408.26	527.214	614.34
Salem	India	197.339	267.831	403.569	511.046	574.113	735.792	906.669	1108.779	1394.227
Salerno	Italy	238.725	283.048	328.657	361.257	383.683	395.46	407.865	420.014	439.841
Salta	Argentina	77.248	116.91	174.467	257.628	356.884	453.784	536.813	616.883	692.156
Saltillo	Mexico	70.008	99.154	164.903	286.09	490.547	643.277	824.868	1030.953	1187.094
SaltLakeCity	UnitedStatesofAmerica	229.804	351.432	483.435	676.852	791.758	890.75	1024.82	1156.281	1284.451
Salvador	Brazil	403.275	670.874	1068.734	1683.321	2330.725	2891.087	3343.124	3780.413	4114.902
Samara	RussianFederation	658.334	834.775	1054.995	1221.493	1243.511	1173.459	1164.448	1157.86	1170.585
Samarinda	Indonesia	35.865	64.474	126.363	258.428	401.512	523.167	731.589	1013.484	1290.906
Samarkand	Uzbekistan	167.961	204.64	274.964	460.346	376.189	361.179	362.782	379.495	464.42
Samsun	Turkey	78.379	96.345	132.389	196.895	299.838	361.198	487.652	629.368	731.662
SamutPrakan	Thailand	10.288	22.107	46.632	49.147	138.179	388.603	1092.566	2558.16	3139.358
Sanaa	Yemen	46	72	110.553	237.68	653.469	1347.303	2291.298	3643.26	5070.944
Sanandaj	Iran(IslamicRepublicof)	33.698	45.249	66.99	126.775	233.534	291.745	357.999	486.06	576.238
SanAntonio	UnitedStatesofAmerica	453.532	644.927	776.401	949.089	1133.719	1336.862	1770.572	2237.727	2488.403
SanCristobal	Venezuela(BolivarianRepublicof)	67.513	110.755	162.642	215.907	250.452	315.317	353.246	393.092	454.577
Sandakan	Malaysia	28.84	48.314	80.925	110.727	151.289	276.606	323.475	380.894	467.455
SanDiego	UnitedStatesofAmerica	440.136	843.691	1208.891	1717.993	2356.039	2681.119	2964.154	3227.666	3521.974
SanFrancisco-Oakland	UnitedStatesofAmerica	1855.207	2199.845	2528.928	2656.368	2960.885	3229.903	3282.535	3335.824	3615.239
Sangali	India	88.737	124.341	194.802	263.84	356.515	441.503	509.163	589.883	742.529
Sanhe	China	3.091	5.637	10.28	18.749	34.201	183.325	331.991	537.255	649.34
SanJose	UnitedStatesofAmerica	181.96	610.512	1009.138	1204.307	1376.42	1541.331	1667.771	1787.262	1963.794
SanJose	CostaRica	147.731	229.792	358.509	526.02	740.667	1031.934	1121.524	1259.339	1500.555
SanJuan	PuertoRico	450.891	596.271	915.302	1257.531	2326.75	2508.254	2478.159	2457.472	2468.182
SanJuan	Argentina	108.151	149.138	220.433	289.297	347.92	411.977	468.729	523.714	587.513
SanktPeterburg(SaintPetersburg)	RussianFederation	2902.789	3398.457	3980.181	4644.717	4988.616	4719.274	4871.556	5019.858	4955.347
Sanliurfa	Turkey	58.03	89.842	99.926	148.162	270.664	381.652	491.876	607.958	704.279
SanLuisPotosi	Mexico	165.696	206.752	302.649	472.241	663.805	857.123	1042.172	1246.397	1425.741
Sanmenxia	China	6.51	13.281	27.089	55.262	112.715	229.943	283.32	340.274	402.39
SanMigueldeTucuman	Argentina	223.765	301.091	364.67	493.888	611.067	722.052	844.399	967.366	1077.952
Sanming	China	31.686	49.175	76.307	118.423	183.763	285.189	327.356	373.073	438.554
SanPedro	Coted'Ivoire	6.709	12.526	23.38	43.646	80.724	144.795	259.655	449.22	630.097
SanPedroSula	Honduras	21.21	54.411	115.249	196.001	296.909	454.19	694.706	1000.555	1304.707
SanSalvador	ElSalvador	194.099	311.194	499.507	701.141	969.631	1061.609	1086.428	1128.749	1253.614
SanSalvadordeJujuy	Argentina	33.863	43.904	81.357	124.009	177.107	263.341	310.739	348.994	394.037
SantaClarita	UnitedStatesofAmerica	5.101	11.405	25.49	56.987	125.817	172.258	261.356	371.079	427.879
SantaCruz	Bolivia(PlurinationalStateof)	42.22	83.737	166.047	324.144	616.172	1053.645	1684.18	2454.968	2989.471
SantaFe	Argentina	214.298	265.753	312.707	386.262	395.8	515.705	687.855	878.622	990.313
SantaMarta	Colombia	34.954	68.109	102.141	143.971	227.391	330.989	448.201	573.127	667.255
SantaRosa	UnitedStatesofAmerica	22.892	41.774	76.217	138.219	196.427	285.955	308.823	332	373.734
Santiago	Chile	1321.647	1979.927	2646.661	3720.64	4615.919	5658.363	6269.33	6706.769	7122.444
Santiago	DominicanRepublic	89.093	134.89	246.415	274.341	339.253	466.929	548.428	622.506	736.024
SantiagodeCuba	Cuba	149.674	204.198	276.067	338.936	414.521	422.516	454.876	488.773	505.204
SantiagoDelEstero	Argentina	82.652	103.584	138.551	196.12	258.079	318.793	371.047	421.796	475.441
Santipur	India	41.437	50.554	60.361	83.055	108.079	136.112	274.898	520.373	686.223
SantoDomingo	DominicanRepublic	180.283	367.328	686.692	1209.802	1522.431	1996.842	2601.121	3320.574	3887.701
SantoDomingo	Ecuador	3.019	7.937	20.863	54.851	111.58	186.129	267.142	365.822	449.194
Sanya	China	3.134	7.573	18.295	44.206	106.794	299.384	448.022	628.065	747.69
SaoJosedoRioPreto	Brazil	36.942	65.829	107.535	170.687	261.998	336.641	383.072	429.987	482.99
SaoJosedosCampos	Brazil	25.892	54.653	128.109	264.768	371.5	507.709	550.822	593.487	660.98
SaoPaulo	Brazil	2334.038	3969.759	7620.49	12089.454	14775.84	17014.078	19659.808	22118.9	23444.363
Sapporo	Japan	754.035	1056.158	1479.196	1996.031	2319.356	2508.246	2591.458	2549.299	2541.854
Sarajevo	BosniaandHerzegovina	123.509	169.319	237.801	312.694	408.273	375.821	336.323	313.868	338.554
Sarasota-Bradenton	UnitedStatesofAmerica	50.965	93.041	169.827	308.292	446.939	561.179	645.509	729.13	815.361
Saratov	RussianFederation	472.694	601.921	762.7	862.853	900.74	878.481	839.152	780.541	720.269
Sargodha	Pakistan	74.435	125.508	185.111	283.029	372.3	484.113	629.505	811.233	1069.18
Sari	Iran(IslamicRepublicof)	18.791	31.849	52.711	91.241	160.543	218.053	286.724	364.955	431.66
Satna	India	19.45	36.477	59.931	93.849	155.173	223.95	279.069	343.403	436.938
Scranton	UnitedStatesofAmerica	505.989	444.162	426.511	406.052	388.15	385.144	381.409	381.775	426.103
Seattle	UnitedStatesofAmerica	795.354	1088.819	1556.136	1780.138	2206.249	2720.342	3068.596	3396.397	3708.977
SekondiTakoradi	Ghana	56.83	87.209	165.145	197.382	238.836	294.176	531.982	889.861	1197.101
Semarang	Indonesia	371	485.444	626.703	1009.46	1242.737	1427.241	1558.27	1760.601	2187.839
Semipalatinsk	Kazakhstan	134.266	164.905	237.637	276.743	309.73	269.414	307.706	354.98	396.308
Sendai	Japan	537.571	824.497	1264.421	1731.488	2021.178	2184.06	2192.087	2021.513	2012.219
Seongnam	RepublicofKorea	54.507	103.097	194.968	368.774	534.098	896.2	948.674	994.162	1050.27
Seoul	RepublicofKorea	1021.031	2361.196	5311.569	8257.838	10517.565	9878.468	9796.045	9818.22	9959.675
Seregno	Italy	260.184	324.037	409.458	452.687	474.786	500.667	556.278	611.656	640.408
Seremban	Malaysia	48.766	68.164	95.27	133.167	186.121	290.563	373.11	474.252	584.706
Sevastopol	Ukraine	105.49	156.851	232.205	308.351	353.572	343.426	337.428	330.943	323.005
Sevilla	Spain	373.096	438.76	542.212	646.336	701.34	687.132	696.234	707.862	753.368
s-Gravenhage(TheHague)	Netherlands	726.106	739.85	707.586	622.624	604.269	611.093	634.645	676.097	724.666
Shahjahanpur	India	105.182	116.8	141.914	200.298	256.297	318.563	344.527	377.375	474.605
Shanghai	China	4300.942	6819.634	6036.492	5966.171	7823.028	13958.981	19979.977	27137.316	30750.671
Shangqiu	China	92.292	100.904	110.317	120.611	244.581	448.471	612.301	803.404	947.737
Shangrao	China	20.719	32.42	50.724	79.372	124.183	194.319	294.815	425.356	510.16
Shangyu	China	4.184	9.76	22.761	53.095	123.826	288.848	387.934	498.987	591.014
Shantou	China	270.358	305.363	344.889	419.739	724.632	2930.653	3623.048	4280.797	4899.353
Shanwei	China	14.987	27.507	50.477	92.646	170.013	312.042	368.718	428.519	503.779
Shaoguan	China	74.981	100.004	133.366	177.872	237.211	670.133	725.147	771.931	893.692
Shaoxing	China	64.441	96.355	144.058	215.401	524.746	1124.259	1702.452	2423.011	2840.849
Shaoyang	China	24.878	44.4	79.229	141.4	252.317	450.311	570.202	702.609	825.419
Sharjah	UnitedArabEmirates	2	7.467	27.943	116.642	229.28	444.974	919.404	1542.386	1890.154
Sheffield	UnitedKingdom	644.924	663.421	657.799	643.342	634.032	639.831	681.918	735.018	806.229
Sheikhupura	Pakistan	29.186	40.783	71.037	135.08	202.3	297.439	437.313	623.478	831.195
Shengzhou	China	3.384	8.232	20.019	48.698	118.433	288.098	343.902	399.988	470.67
Shenyang	China	2147.711	2698.995	3155.766	3417.944	3650.678	4562.481	5676.319	6932.333	7910.905
Shenzhen	China	3.148	8.302	21.89	58.298	875	6550.414	10222.916	11287.091	12672.821
Shihezi	China	11.657	22.209	42.306	80.603	153.541	292.532	313.255	334.723	391.67
Shijiazhuang	China	272.216	504.513	692.181	991.106	1372.109	1914.193	2737.077	3753.403	4362.033
Shillong	India	56.874	98.661	121.107	170.62	219.742	264.666	347.789	452.762	577.555
Shimkent	Kazakhstan	112.775	163.773	250.207	326.715	386.152	444.553	632.837	820.95	915.755
Shimoga	India	44.947	62.443	99.128	147.862	189.963	267.793	318.961	377.303	477.895
Shiraz	Iran(IslamicRepublicof)	127.552	201.665	318.559	549.02	934.581	1114.793	1395.166	1914.516	2232.92
Shishi	China	3.102	6.1	11.993	23.582	46.379	350.054	466.385	576.262	678.815
Shiyan	China	52.886	83.788	132.732	210.292	333.131	527.791	716.716	939.72	1106.328
Shizuishan	China	126.474	154.681	189.169	231.36	282.945	313.224	400.501	504.661	596.521
Shizuoka-HamamatsuM.M.A.	Japan	380.439	534.205	725.779	894.97	1002.849	1216.811	2729.79	3845.903	3933.539
Shouguang	China	3.142	7.98	20.265	51.473	130.714	400.255	474.087	543.946	636.847
Shreveport	UnitedStatesofAmerica	151.442	209.193	235.252	263.642	256.94	275.765	298.917	322.345	363.12
Shuangyashan	China	19.662	114.777	265.193	330.389	411.576	458.305	480.382	511.399	595.081
Shuozhou	China	3.122	6.983	15.616	34.929	78.115	241.446	376.204	544.368	651.092
Sialkot	Pakistan	155.065	163.861	195.606	292.814	360.813	436.573	528.243	641.942	843.079
Siheung	RepublicofKorea	1.591	4.518	12.827	36.431	103.438	293.773	405.512	453.03	487.491
Sihui	China	3.118	6.781	14.743	32.064	69.723	201.973	349.408	553.452	667.354
Siliguri	India	30.125	62.492	94.638	149.695	212.091	446.714	683.06	979.926	1251.975
Simferopol	Ukraine	148.071	193.591	252.413	307.854	344.391	344.049	337.35	328.543	318.41
Singapore	Singapore	1016.428	1633.72	2074.073	2414.527	3016.404	3918.189	5078.969	6057.219	6577.884
Sinuiju	Dem.People'sRepublicofKorea	180	116.501	182.677	271	305.525	326.011	326.011	335.509	384.994
Siping	China	116.868	149.953	192.392	246.857	316.724	429.694	506.38	591.864	693.409
Sivas	Turkey	58.418	87.432	130.84	171.427	221.525	250.839	314.826	383.031	445.72
Skopje	TFYRMacedonia	120.209	190.662	302.368	400.133	445.099	460.744	489.362	509.923	528.349
Smolensk	RussianFederation	111.288	154.396	213.9	284.407	337.501	327.689	326.812	325.972	337.471
Sochi	RussianFederation	81.484	136.72	226.84	293.414	333.358	329.639	342.769	355.682	368.973
Sofia	Bulgaria	521.938	708.061	888.449	1074.414	1190.742	1128.266	1199.651	1240.977	1229.925
Sokoto	Nigeria	43.108	67.551	108	169	264	354	476	660.246	992.718
Solapur	India	272.245	333.183	393.482	506.085	613.157	853.486	945.709	1048.555	1307.324
Songyuan	China	7.65	16.96	37.596	83.356	184.772	409.669	463.433	516.137	603.026
Sorocaba	Brazil	77.049	118.607	191.031	313.76	436.298	570.598	672.25	775.091	865.214
Soshanguve	SouthAfrica	23.621	45.968	89.438	174.048	338.638	577.418	710.449	817.793	934.706
Southampton/Portsmouth(SouthHampshire)	UnitedKingdom	685.033	763.102	744.856	690.974	736.258	792.433	851.089	918.84	1004.633
Southend-On-Sea	UnitedKingdom	265.31	277.413	274.817	265.005	266.557	274.737	293.786	317.89	353.236
Spokane	UnitedStatesofAmerica	177.123	227.004	230.479	267.009	280.309	336.084	389.27	442.808	499.022
Springfield,Massachusett,Connecticut	UnitedStatesofAmerica	358.971	451.279	514.095	506.475	533.729	574.75	622.539	669.542	746.258
Springfield,Missouri	UnitedStatesofAmerica	76.025	97.761	121.752	139.497	160.285	216.299	275.377	338.738	385.966
Srinagar	India	247.751	288.923	411.702	591.602	730.223	953.958	1250.571	1612.363	2030.072
St.Catharines-Niagara	Canada	235.014	265.552	300.047	303.247	360.513	376.204	391.862	401.11	447.321
St.Louis	UnitedStatesofAmerica	1406.966	1672.735	1882.08	1850.965	1949.692	2079.448	2152.56	2223.24	2427.014
Stavropol	RussianFederation	108.353	147.515	200.682	265.92	321.139	348.152	396.871	443.714	461.568
Stockholm	Sweden	741.082	804.595	1034.722	991.681	1038.263	1205.718	1359.972	1589.207	1757.468
Stockton	UnitedStatesofAmerica	113.475	142.043	161.198	198.454	263.217	314.701	372.135	430.598	486.218
Stoke-on-Trent(ThePotteries)	UnitedKingdom	399.837	412.867	397.466	378.203	368.638	362.857	371.994	388.739	429.28
Strasbourg	France	261.726	298.006	349.758	371.516	389.812	429.839	449.931	479.064	525.689
Stuttgart	Germany	497.656	623.996	632.662	583.025	575.312	583.159	608.107	641.537	667.821
Sucre	Bolivia(PlurinationalStateof)	40	47.738	56.971	75.743	120.501	184.399	295.836	436.273	541.745
Suihua	China	175.682	197.076	221.068	247.989	278.18	312.056	362.38	420.819	494.801
Suining,Sichuan	China	34.331	48.67	68.991	97.806	138.643	411.23	545.217	686.058	807.768
Suizhou	China	183.578	208.222	236.166	267.869	303.817	344.602	391.486	446.059	523.186
Sukabumi	Indonesia	45.438	75.182	92.754	109.391	119.633	252.7	299.531	363.03	461.769
Sukkur	Pakistan	76.282	101.438	146.354	187.848	257.247	354.8	489.349	662.003	877.862
Sulaimaniya	Iraq	37.033	59.102	117.991	226.374	401.983	579.718	835.953	1190.576	1570.668
Sumquayit	Azerbaijan	20.232	58.353	126.719	195.437	237.534	285.714	313	346.689	397.499
Sunderland	UnitedKingdom	213.095	224.025	223.454	203.364	348.474	339.439	335.553	341.141	376.504
SunshineCoast	Australia	21.553	34.448	55.051	87.986	151.202	235.319	311.306	387.063	454.005
Suqian	China	0.758	2.652	9.277	32.462	113.55	397.329	766.745	1323.003	1590.71
Surabaya	Indonesia	679	962.191	1474.297	2008.335	2467.089	2610.519	2768.199	3050.681	3760.157
Surakarta	Indonesia	275	355.288	408.165	467.737	502.991	491.274	499.475	533.437	667.908
Surat	India	233.565	311.443	477.117	876.79	1468.422	2698.784	4438.444	6826.73	8616.41
Surgut	RussianFederation	1.896	7.792	32.003	120.136	241.282	276.742	305.888	326.882	340.546
Suweon	RepublicofKorea	73.615	90.04	167.905	303.435	628.794	932.107	1070.016	1132.181	1194.662
Suzhou,Anhui	China	61.111	87.577	125.493	179.843	257.705	453.539	730.91	1104.346	1314.603
